candidate_id,candidate_sex,text_excerpt,predicted_name,score,correct,missed_names
EL107_L_1978_03_092_03_1_PF_03,femme,"ELECTIONS LEGISLATIVES DE MARS 1978 3' circonscription des Hauts-de-seine
Anne-Marie SCHWARTZ employée, 37 ans
candidate présentée par
LUTTE OUVRIÈRE
Suppléante : Laurence BOURTHOUMIEUX enseignante, 26 ans
Travailleuses, travailleurs,
LUTTE OUVRIERE, le parti que je représente ici, présente des candidats dans toutes les circonscriptions du pays et, parmi ces candidats, il y a 191 femmes. C'est de loin le parti qui présente le plus de femmes, et c'est le seul dont le porte-parole national, Arlette LAGUILLER, soit aussi une femme.
TRAVAILLEUSES, TRAVAILLEURS,
- et par travailleurs, J'entends les ouvriers, les employés, les artisans, les petits paysans, les petits commerçants et les femmes, dont on oublie toujours le travail au foyer - je sollicite vos suffrages car je crois, en tant que femme et en tant que travailleuse, que, si vous m'en jugez digne, je pourrai vous représenter valablement et utilement au Parlement, y dire tout ce que vous aurez à dire aux politiciens et y faire entendre votre voix, quelles que soient les circonstances politiques.
Il faut voter contre la droite ...
Il faut que les travailleurs, le 12 mars, votent massivement contre la droite, qui fait retomber tout le poids de la crise sur les petites gens. Les ouvriers, les employés ne peuvent pas approuver le plan d'austérité, le blocage de salaires et le chômage. Ils doivent voter contre les amis politiques de BARRE et CHIRAC.
Les petits paysans, les petits commerçants, les artisans doivent, eux aussi, voter contre les hommes politiques de la droite, qui ont surimposé les petits pour mieux subventionner les gros. Sous leur gouvernement, plus du quart de la paysannerie a été chassé de ses terres, des centaines de milliers de jeunes ont dû quitter les campagnes, faute de pouvoir y vivre. Des dizaines de milliers de petits commerçants ont été saignés par le percepteur, ruinés par la concurrence des grandes surfaces, alors que le maximum de subventions va au grand capital, dont les hommes, les DASSAUL",Anne-Marie SCHWARTZ,0.999,,
EL107_L_1978_03_092_03_1_PF_03,femme,"ELECTIONS LEGISLATIVES DE MARS 1978 3' circonscription des Hauts-de-seine
Anne-Marie SCHWARTZ employée, 37 ans
candidate présentée par
LUTTE OUVRIÈRE
Suppléante : Laurence BOURTHOUMIEUX enseignante, 26 ans
Travailleuses, travailleurs,
LUTTE OUVRIERE, le parti que je représente ici, présente des candidats dans toutes les circonscriptions du pays et, parmi ces candidats, il y a 191 femmes. C'est de loin le parti qui présente le plus de femmes, et c'est le seul dont le porte-parole national, Arlette LAGUILLER, soit aussi une femme.
TRAVAILLEUSES, TRAVAILLEURS,
- et par travailleurs, J'entends les ouvriers, les employés, les artisans, les petits paysans, les petits commerçants et les femmes, dont on oublie toujours le travail au foyer - je sollicite vos suffrages car je crois, en tant que femme et en tant que travailleuse, que, si vous m'en jugez digne, je pourrai vous représenter valablement et utilement au Parlement, y dire tout ce que vous aurez à dire aux politiciens et y faire entendre votre voix, quelles que soient les circonstances politiques.
Il faut voter contre la droite ...
Il faut que les travailleurs, le 12 mars, votent massivement contre la droite, qui fait retomber tout le poids de la crise sur les petites gens. Les ouvriers, les employés ne peuvent pas approuver le plan d'austérité, le blocage de salaires et le chômage. Ils doivent voter contre les amis politiques de BARRE et CHIRAC.
Les petits paysans, les petits commerçants, les artisans doivent, eux aussi, voter contre les hommes politiques de la droite, qui ont surimposé les petits pour mieux subventionner les gros. Sous leur gouvernement, plus du quart de la paysannerie a été chassé de ses terres, des centaines de milliers de jeunes ont dû quitter les campagnes, faute de pouvoir y vivre. Des dizaines de milliers de petits commerçants ont été saignés par le percepteur, ruinés par la concurrence des grandes surfaces, alors que le maximum de subventions va au grand capital, dont les hommes, les DASSAUL",Laurence BOURTHOUMIEUX,0.999,,
EL107_L_1978_03_092_03_1_PF_03,femme,"ELECTIONS LEGISLATIVES DE MARS 1978 3' circonscription des Hauts-de-seine
Anne-Marie SCHWARTZ employée, 37 ans
candidate présentée par
LUTTE OUVRIÈRE
Suppléante : Laurence BOURTHOUMIEUX enseignante, 26 ans
Travailleuses, travailleurs,
LUTTE OUVRIERE, le parti que je représente ici, présente des candidats dans toutes les circonscriptions du pays et, parmi ces candidats, il y a 191 femmes. C'est de loin le parti qui présente le plus de femmes, et c'est le seul dont le porte-parole national, Arlette LAGUILLER, soit aussi une femme.
TRAVAILLEUSES, TRAVAILLEURS,
- et par travailleurs, J'entends les ouvriers, les employés, les artisans, les petits paysans, les petits commerçants et les femmes, dont on oublie toujours le travail au foyer - je sollicite vos suffrages car je crois, en tant que femme et en tant que travailleuse, que, si vous m'en jugez digne, je pourrai vous représenter valablement et utilement au Parlement, y dire tout ce que vous aurez à dire aux politiciens et y faire entendre votre voix, quelles que soient les circonstances politiques.
Il faut voter contre la droite ...
Il faut que les travailleurs, le 12 mars, votent massivement contre la droite, qui fait retomber tout le poids de la crise sur les petites gens. Les ouvriers, les employés ne peuvent pas approuver le plan d'austérité, le blocage de salaires et le chômage. Ils doivent voter contre les amis politiques de BARRE et CHIRAC.
Les petits paysans, les petits commerçants, les artisans doivent, eux aussi, voter contre les hommes politiques de la droite, qui ont surimposé les petits pour mieux subventionner les gros. Sous leur gouvernement, plus du quart de la paysannerie a été chassé de ses terres, des centaines de milliers de jeunes ont dû quitter les campagnes, faute de pouvoir y vivre. Des dizaines de milliers de petits commerçants ont été saignés par le percepteur, ruinés par la concurrence des grandes surfaces, alors que le maximum de subventions va au grand capital, dont les hommes, les DASSAUL",Arlette LAGUILLER,0.999,,
EL107_L_1978_03_092_03_1_PF_03,femme,"ELECTIONS LEGISLATIVES DE MARS 1978 3' circonscription des Hauts-de-seine
Anne-Marie SCHWARTZ employée, 37 ans
candidate présentée par
LUTTE OUVRIÈRE
Suppléante : Laurence BOURTHOUMIEUX enseignante, 26 ans
Travailleuses, travailleurs,
LUTTE OUVRIERE, le parti que je représente ici, présente des candidats dans toutes les circonscriptions du pays et, parmi ces candidats, il y a 191 femmes. C'est de loin le parti qui présente le plus de femmes, et c'est le seul dont le porte-parole national, Arlette LAGUILLER, soit aussi une femme.
TRAVAILLEUSES, TRAVAILLEURS,
- et par travailleurs, J'entends les ouvriers, les employés, les artisans, les petits paysans, les petits commerçants et les femmes, dont on oublie toujours le travail au foyer - je sollicite vos suffrages car je crois, en tant que femme et en tant que travailleuse, que, si vous m'en jugez digne, je pourrai vous représenter valablement et utilement au Parlement, y dire tout ce que vous aurez à dire aux politiciens et y faire entendre votre voix, quelles que soient les circonstances politiques.
Il faut voter contre la droite ...
Il faut que les travailleurs, le 12 mars, votent massivement contre la droite, qui fait retomber tout le poids de la crise sur les petites gens. Les ouvriers, les employés ne peuvent pas approuver le plan d'austérité, le blocage de salaires et le chômage. Ils doivent voter contre les amis politiques de BARRE et CHIRAC.
Les petits paysans, les petits commerçants, les artisans doivent, eux aussi, voter contre les hommes politiques de la droite, qui ont surimposé les petits pour mieux subventionner les gros. Sous leur gouvernement, plus du quart de la paysannerie a été chassé de ses terres, des centaines de milliers de jeunes ont dû quitter les campagnes, faute de pouvoir y vivre. Des dizaines de milliers de petits commerçants ont été saignés par le percepteur, ruinés par la concurrence des grandes surfaces, alors que le maximum de subventions va au grand capital, dont les hommes, les DASSAUL",BARRE,0.996,,
EL107_L_1978_03_092_03_1_PF_03,femme,"ELECTIONS LEGISLATIVES DE MARS 1978 3' circonscription des Hauts-de-seine
Anne-Marie SCHWARTZ employée, 37 ans
candidate présentée par
LUTTE OUVRIÈRE
Suppléante : Laurence BOURTHOUMIEUX enseignante, 26 ans
Travailleuses, travailleurs,
LUTTE OUVRIERE, le parti que je représente ici, présente des candidats dans toutes les circonscriptions du pays et, parmi ces candidats, il y a 191 femmes. C'est de loin le parti qui présente le plus de femmes, et c'est le seul dont le porte-parole national, Arlette LAGUILLER, soit aussi une femme.
TRAVAILLEUSES, TRAVAILLEURS,
- et par travailleurs, J'entends les ouvriers, les employés, les artisans, les petits paysans, les petits commerçants et les femmes, dont on oublie toujours le travail au foyer - je sollicite vos suffrages car je crois, en tant que femme et en tant que travailleuse, que, si vous m'en jugez digne, je pourrai vous représenter valablement et utilement au Parlement, y dire tout ce que vous aurez à dire aux politiciens et y faire entendre votre voix, quelles que soient les circonstances politiques.
Il faut voter contre la droite ...
Il faut que les travailleurs, le 12 mars, votent massivement contre la droite, qui fait retomber tout le poids de la crise sur les petites gens. Les ouvriers, les employés ne peuvent pas approuver le plan d'austérité, le blocage de salaires et le chômage. Ils doivent voter contre les amis politiques de BARRE et CHIRAC.
Les petits paysans, les petits commerçants, les artisans doivent, eux aussi, voter contre les hommes politiques de la droite, qui ont surimposé les petits pour mieux subventionner les gros. Sous leur gouvernement, plus du quart de la paysannerie a été chassé de ses terres, des centaines de milliers de jeunes ont dû quitter les campagnes, faute de pouvoir y vivre. Des dizaines de milliers de petits commerçants ont été saignés par le percepteur, ruinés par la concurrence des grandes surfaces, alors que le maximum de subventions va au grand capital, dont les hommes, les DASSAUL",CHIRAC,0.997,,
EL107_L_1978_03_092_03_1_PF_03,femme,"ELECTIONS LEGISLATIVES DE MARS 1978 3' circonscription des Hauts-de-seine
Anne-Marie SCHWARTZ employée, 37 ans
candidate présentée par
LUTTE OUVRIÈRE
Suppléante : Laurence BOURTHOUMIEUX enseignante, 26 ans
Travailleuses, travailleurs,
LUTTE OUVRIERE, le parti que je représente ici, présente des candidats dans toutes les circonscriptions du pays et, parmi ces candidats, il y a 191 femmes. C'est de loin le parti qui présente le plus de femmes, et c'est le seul dont le porte-parole national, Arlette LAGUILLER, soit aussi une femme.
TRAVAILLEUSES, TRAVAILLEURS,
- et par travailleurs, J'entends les ouvriers, les employés, les artisans, les petits paysans, les petits commerçants et les femmes, dont on oublie toujours le travail au foyer - je sollicite vos suffrages car je crois, en tant que femme et en tant que travailleuse, que, si vous m'en jugez digne, je pourrai vous représenter valablement et utilement au Parlement, y dire tout ce que vous aurez à dire aux politiciens et y faire entendre votre voix, quelles que soient les circonstances politiques.
Il faut voter contre la droite ...
Il faut que les travailleurs, le 12 mars, votent massivement contre la droite, qui fait retomber tout le poids de la crise sur les petites gens. Les ouvriers, les employés ne peuvent pas approuver le plan d'austérité, le blocage de salaires et le chômage. Ils doivent voter contre les amis politiques de BARRE et CHIRAC.
Les petits paysans, les petits commerçants, les artisans doivent, eux aussi, voter contre les hommes politiques de la droite, qui ont surimposé les petits pour mieux subventionner les gros. Sous leur gouvernement, plus du quart de la paysannerie a été chassé de ses terres, des centaines de milliers de jeunes ont dû quitter les campagnes, faute de pouvoir y vivre. Des dizaines de milliers de petits commerçants ont été saignés par le percepteur, ruinés par la concurrence des grandes surfaces, alors que le maximum de subventions va au grand capital, dont les hommes, les DASSAUL",DASSAUL,0.959,,
EL192_L_1993_03_051_03_1_PF_01,femme,"Sciences Po / fonds CEVIPOF
alliance populaire
CANDIDATE DE RASSEMBLEMENT DES FORCES NATIONALES
%
RÉPUBLIQUE FRANÇAISE ÉLECTIONS DES 21 et 28 MARS 1993 3ème CIRCONSCRIPTION DE LA MARNE
Candidate Fernande GRACIENT
43 ans, mariée, mère de famille
Suppléante Martine LANEZ 37 ans, mariée Employée d'hôtellerie
Chers Compatriotes,
Comme après le passage d'une catastrophe naturelle, la France, après le passage du socialisme est aujourd'hui un pays sinistré.
En 12 ans, en effet, le socialo-mitterrandisme aura mené notre pays au bord du gouffre :
· 12 ans d'affairisme, de scandales et de contamination.
· 12 ans de chômage, d'injustices et de récession sociales.
· 12 ans de fiscalisme, de déficit et d'asphyxie de notre économie.
· 12 ans d'assassinat de notre paysannerie.
· 12 ans d'abrutissement culturel et d'échec scolaire.
· 12 ans de lâcheté, d'abandon et d'humiliation.
PAR VOTRE VOTE Les 21 et 28 MARS prochains, vous allez ... vous devez ... sanctionner cette gauche du désastre.
Pour autant, devons-nous nous réjouir du retour des affaires d'une droite libérale dont personne n'a oublié les responsabilités qu'elle détient dans l'affaiblissement de la France ?
Sans doute pas !
Pour mettre en œuvre une autre politique, pour permettre la nécessaire réconciliation nationale, au-delà des clivages gauche/droite et des discours de guerre civile, pour redynamiser nos entreprises, pour rétablir une France Française dans une Europe dégagée de l'influence américaine, pour restaurer l'Etat et reconstruire une nation libre, forte et fraternelle, il faut que dans la prochaine Assemblée Nationale, les Françaises et les Français, patriotes et libres, refusant les vaines promesses et les stratégies stériles d'enfermement fassent entendre leur voix et disent à notre peuple : ""assez d'autoflagellation, assez de renoncement, assez d'humiliation, il n'y a pas de fatalité de la décadence vouloir c'est pouvoir. Français, relevez la tête et prennez en main votre destin.""Sciences Po / fonds CEVIPO",Fernande GRACIENT,0.999,,
EL192_L_1993_03_051_03_1_PF_01,femme,"Sciences Po / fonds CEVIPOF
alliance populaire
CANDIDATE DE RASSEMBLEMENT DES FORCES NATIONALES
%
RÉPUBLIQUE FRANÇAISE ÉLECTIONS DES 21 et 28 MARS 1993 3ème CIRCONSCRIPTION DE LA MARNE
Candidate Fernande GRACIENT
43 ans, mariée, mère de famille
Suppléante Martine LANEZ 37 ans, mariée Employée d'hôtellerie
Chers Compatriotes,
Comme après le passage d'une catastrophe naturelle, la France, après le passage du socialisme est aujourd'hui un pays sinistré.
En 12 ans, en effet, le socialo-mitterrandisme aura mené notre pays au bord du gouffre :
· 12 ans d'affairisme, de scandales et de contamination.
· 12 ans de chômage, d'injustices et de récession sociales.
· 12 ans de fiscalisme, de déficit et d'asphyxie de notre économie.
· 12 ans d'assassinat de notre paysannerie.
· 12 ans d'abrutissement culturel et d'échec scolaire.
· 12 ans de lâcheté, d'abandon et d'humiliation.
PAR VOTRE VOTE Les 21 et 28 MARS prochains, vous allez ... vous devez ... sanctionner cette gauche du désastre.
Pour autant, devons-nous nous réjouir du retour des affaires d'une droite libérale dont personne n'a oublié les responsabilités qu'elle détient dans l'affaiblissement de la France ?
Sans doute pas !
Pour mettre en œuvre une autre politique, pour permettre la nécessaire réconciliation nationale, au-delà des clivages gauche/droite et des discours de guerre civile, pour redynamiser nos entreprises, pour rétablir une France Française dans une Europe dégagée de l'influence américaine, pour restaurer l'Etat et reconstruire une nation libre, forte et fraternelle, il faut que dans la prochaine Assemblée Nationale, les Françaises et les Français, patriotes et libres, refusant les vaines promesses et les stratégies stériles d'enfermement fassent entendre leur voix et disent à notre peuple : ""assez d'autoflagellation, assez de renoncement, assez d'humiliation, il n'y a pas de fatalité de la décadence vouloir c'est pouvoir. Français, relevez la tête et prennez en main votre destin.""Sciences Po / fonds CEVIPO",Martine LANEZ,0.999,,
EL191_L_1993_03_033_03_1_PF_01,femme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES : SCRUTIN DES 21 ET 28 MARS 1993 Département de la GIRONDE - 3ème Circonscription
Candidat : Thérèse GEORGET
Suppléant : Thierry FOURCADE
""Citoyen candidat""
présenté par le Mouvement des Démocrates.
""Je cherche des ""AMIS"" dit le Petit Prince C'est une chose trop oubliée, dit le Renard; les hommes n'ont plus le temps de rien connaître, ni de ""créer des liens ; or il n'existe pas de marchands d'amis ... ""
Si TU VEUX UN AMI, UN DELEGUE ATTENTIF.
VIENS VERS NOUS !!!
Citoyenne, Citoyen,
Ayant entrepris ces dernières années une démarche d'écoute des difficultés des citoyens les plus démunis, souffrants, et non entendus de nos hommes politiques, je suis amenée à me présenter en Candidate du MOUVEMENT des DEMOCRATES pour permettre l'aboutissement des demandes JUSTIFIEES de l'électorat.
Les améliorations, progrès changements ne peuvent survenir que SI NOUS TOUS Citoyens, nous nous ENGAGEONS, dans une solidarité ACTIVE, permettant de découvrir et de mettre en place les projets et réalisations correspondant REELLEMENT à nos besoins locaux, départementaux et régionaux.
Pour moi, chaque situation, problème, dossier nous concernant, EST un chantier, un outil d'échanges, de communications ... Nous explorerons, nous creuserons ENSEMBLE , afin d'aboutir à un ""MEILLEUR DEMAIN"" pour TOUS.
Je mettrai toute mon énergie, mes compétences pour vous comprendre et vous aider à résoudre vos difficultés ainsi que je l'ai déjà fait dans les associations.
Vous aurez la possibilité de vous exprimez et d'être ENFIN ACCUEILLIS, ENTENDUS, COMPRIS. Dans la confiance réciproque.
vu le CandidatSciences Po / fonds CEVIPOF
Des citoyens candidats avec le Mouvement des Démocrates
Ces candidats vous ressemblent. Comme vous, ils ne sont pas satisfaits du fonctionnement de leur pays. Comme vous ils veulent en priorité :
1 - Changer d'hommes politiques
Ces élections législatives nous montrent une fois de plus les rivalités entre partis, entre la droite et la g",Thérèse GEORGET,0.998,,
EL191_L_1993_03_033_03_1_PF_01,femme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES : SCRUTIN DES 21 ET 28 MARS 1993 Département de la GIRONDE - 3ème Circonscription
Candidat : Thérèse GEORGET
Suppléant : Thierry FOURCADE
""Citoyen candidat""
présenté par le Mouvement des Démocrates.
""Je cherche des ""AMIS"" dit le Petit Prince C'est une chose trop oubliée, dit le Renard; les hommes n'ont plus le temps de rien connaître, ni de ""créer des liens ; or il n'existe pas de marchands d'amis ... ""
Si TU VEUX UN AMI, UN DELEGUE ATTENTIF.
VIENS VERS NOUS !!!
Citoyenne, Citoyen,
Ayant entrepris ces dernières années une démarche d'écoute des difficultés des citoyens les plus démunis, souffrants, et non entendus de nos hommes politiques, je suis amenée à me présenter en Candidate du MOUVEMENT des DEMOCRATES pour permettre l'aboutissement des demandes JUSTIFIEES de l'électorat.
Les améliorations, progrès changements ne peuvent survenir que SI NOUS TOUS Citoyens, nous nous ENGAGEONS, dans une solidarité ACTIVE, permettant de découvrir et de mettre en place les projets et réalisations correspondant REELLEMENT à nos besoins locaux, départementaux et régionaux.
Pour moi, chaque situation, problème, dossier nous concernant, EST un chantier, un outil d'échanges, de communications ... Nous explorerons, nous creuserons ENSEMBLE , afin d'aboutir à un ""MEILLEUR DEMAIN"" pour TOUS.
Je mettrai toute mon énergie, mes compétences pour vous comprendre et vous aider à résoudre vos difficultés ainsi que je l'ai déjà fait dans les associations.
Vous aurez la possibilité de vous exprimez et d'être ENFIN ACCUEILLIS, ENTENDUS, COMPRIS. Dans la confiance réciproque.
vu le CandidatSciences Po / fonds CEVIPOF
Des citoyens candidats avec le Mouvement des Démocrates
Ces candidats vous ressemblent. Comme vous, ils ne sont pas satisfaits du fonctionnement de leur pays. Comme vous ils veulent en priorité :
1 - Changer d'hommes politiques
Ces élections législatives nous montrent une fois de plus les rivalités entre partis, entre la droite et la g",Thierry FOURCADE,0.998,,
EL191_L_1993_03_039_02_1_PF_05,femme,"DÉPARTEMENT DU JURA
-
RÉPUBLIQUE FRANÇAISE
ÉLECTIONS LÉGISLATIVES 2ème Circonscription
Françoise Adèle SOCIÉ 46 ans - un fils de 23 ans Jurassienne de souche
Plus de vingt ans dans la vie associative m'ont conduite à la vie politique pour trouver avec d'autres des moyens d'agir, de changer la société.
Les dévastations écologiques environnementales ne sont que l'aspect le plus visible de dévastations plus profondes concernant les liens sociaux.
Nous devons nous dégager des attitudes de passivité, de fatalisme auxquelles nous ont accoutumé la dépendance aux technocraties étatiques, mettre en cause la dictature des experts, des ""pros"" de la représentation, dans le sens d'une acceptation de la différence.
A l'heure où se réveillent les pires nationalismes et régionalismes, nous devons penser le monde autrement, car aucun des problèmes écologiques majeurs n'échappe à la dimension planétaire.
Avec l'Entente des Écologistes, nous avons l'espoir de voir émerger un véritable mouvement de citoyens responsables, où chacun pourra décider de ses choix.
Les politiques écologiques qui se limitent à des problèmes uniquement de nuisances industrielles sont dérisoires, l'enjeu est la vie de nos enfants et petits-enfants.
Pour moi, le combat pour l'écologie est indissociable du combat pour une société qui ne laisse personne au bord du chemin.
L'écologie humaniste est la seule véritable alternative pour notre pays.
Pour qu'elle soit représentée à l'Assemblée Nationale,
VOUS PLACEREZ EN TÊTE, DÈS LE PREMIER TOUR, vos candidats de l'ENTENTE DES ÉCOLOGISTES, Françoise Adèle SOCIÉ et Gérard ROY.
Françoise Adèle SOCIÉ
Travailleur social sur un pôle d'insertion. Engagée dans la vie syndicale et associative : Amis de la Terre et Femmes pour la Paix. Adhérente à GÉNÉRATION-ÉCOLOGIE depuis 1991. Participe aux deux commissions de travail : ""Acteurs-Citoyens"" et ""Partage du Travail"".
Sciences Po / fonds CEVIPOFDÉPARTEMENT DU JURA
RÉPUBLIQUE FRANÇAISE
ÉLECTIONS LÉGISLATIVES 2ème Circonscription
Gé",Françoise Adèle SOCIÉ,0.99,,
EL191_L_1993_03_039_02_1_PF_05,femme,"DÉPARTEMENT DU JURA
-
RÉPUBLIQUE FRANÇAISE
ÉLECTIONS LÉGISLATIVES 2ème Circonscription
Françoise Adèle SOCIÉ 46 ans - un fils de 23 ans Jurassienne de souche
Plus de vingt ans dans la vie associative m'ont conduite à la vie politique pour trouver avec d'autres des moyens d'agir, de changer la société.
Les dévastations écologiques environnementales ne sont que l'aspect le plus visible de dévastations plus profondes concernant les liens sociaux.
Nous devons nous dégager des attitudes de passivité, de fatalisme auxquelles nous ont accoutumé la dépendance aux technocraties étatiques, mettre en cause la dictature des experts, des ""pros"" de la représentation, dans le sens d'une acceptation de la différence.
A l'heure où se réveillent les pires nationalismes et régionalismes, nous devons penser le monde autrement, car aucun des problèmes écologiques majeurs n'échappe à la dimension planétaire.
Avec l'Entente des Écologistes, nous avons l'espoir de voir émerger un véritable mouvement de citoyens responsables, où chacun pourra décider de ses choix.
Les politiques écologiques qui se limitent à des problèmes uniquement de nuisances industrielles sont dérisoires, l'enjeu est la vie de nos enfants et petits-enfants.
Pour moi, le combat pour l'écologie est indissociable du combat pour une société qui ne laisse personne au bord du chemin.
L'écologie humaniste est la seule véritable alternative pour notre pays.
Pour qu'elle soit représentée à l'Assemblée Nationale,
VOUS PLACEREZ EN TÊTE, DÈS LE PREMIER TOUR, vos candidats de l'ENTENTE DES ÉCOLOGISTES, Françoise Adèle SOCIÉ et Gérard ROY.
Françoise Adèle SOCIÉ
Travailleur social sur un pôle d'insertion. Engagée dans la vie syndicale et associative : Amis de la Terre et Femmes pour la Paix. Adhérente à GÉNÉRATION-ÉCOLOGIE depuis 1991. Participe aux deux commissions de travail : ""Acteurs-Citoyens"" et ""Partage du Travail"".
Sciences Po / fonds CEVIPOFDÉPARTEMENT DU JURA
RÉPUBLIQUE FRANÇAISE
ÉLECTIONS LÉGISLATIVES 2ème Circonscription
Gé",Françoise Adèle SOCIÉ,0.998,,
